Station,Setup_date,Retrieval_date,Latitude,Longitude,Patch ID,Raw_Parea_d80_km,PatchSize,C_Function,Duration,Human_Ratio,AgAnimal_Ratio,D_2_PA,HMI,VNL_2,P_Area_log,D_2_Core,Canopy,Elev,NPP,Precip
Omoa_Guatemala_2021_5,1/13/2021,4/9/2021,15.6312,-88.2029,201,29,2_Medium,1,0.456948918,-0.482769393,-0.194890231,-0.363661862,0.512269467,0.096414082,-0.851147376,-0.180821997,-0.217228021,-0.931738502,0.214722386,-0.178584164
Omoa_Guatemala_2021_6,1/15/2021,4/9/2021,15.5991,-88.2874,201,29,2_Medium,3,0.385004154,-0.387877833,-0.194890231,-0.227571356,0.786396388,0.078492788,-0.851147376,-0.107731506,0.041562548,-1.095751025,-0.211883518,-0.086733969
Omoa_Guatemala_2021_7,1/17/2021,4/9/2021,15.5937,-88.2939,201,29,2_Medium,1,0.313059391,-0.383354177,-0.194890231,-0.200266796,1.066098612,0.233626777,-0.851147376,-0.170817378,-1.162166798,-1.000340764,-0.56880069,-0.172321651
PANACAM_2017_VHS_1,2/15/2017,5/12/2017,14.8676,-87.9025,1227,140,3_Large,1,0.456948918,0.332435379,-0.194890231,-0.363661862,-0.249184913,0.00088579,-0.144521778,-0.502083145,0.696751969,0.319652533,0.745623812,-0.270434359
PANACAM_2017-21_11,11/7/2018,2/11/2019,14.8471,-87.8784,1227,140,3_Large,1,0.816672733,-0.492204634,-0.194890231,-0.363661862,-0.115984495,-0.231575768,-0.144521778,-0.502083145,0.561417656,1.101764241,0.575678338,-0.729685335
PANACAM_2017-21_13,2/13/2019,5/1/2019,14.8146,-87.875,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.060621314,-0.315226523,-0.144521778,-0.502083145,0.99926398,1.632110794,0.14709264,-0.660797688
PANACAM_2017-21_14,2/14/2019,5/1/2019,14.8127,-87.8857,1227,140,3_Large,1,0.097225102,-0.368354689,-0.194890231,-0.363661862,-0.094804771,-0.221947524,-0.144521778,-0.502083145,0.900574628,1.567351914,-0.180206822,-0.635747635
PANACAM_2017-21_15,2/14/2019,5/1/2019,14.8146,-87.8638,1227,140,3_Large,1,0.097225102,-0.368354689,-0.194890231,-0.363661862,-0.024186534,-0.237574602,-0.144521778,-0.502083145,0.596799439,1.489402065,0.730418998,-0.779785441
PANACAM_2017-21_16,2/13/2019,5/1/2019,14.82,-87.8727,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.07941331,-0.345943531,-0.144521778,-0.502083145,0.873659634,1.632110794,0.14709264,-0.660797688
PANACAM_2017-21_17,2/13/2019,5/1/2019,14.8182,-87.8764,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.07941331,-0.345943531,-0.144521778,-0.502083145,0.873659634,1.632110794,0.14709264,-0.660797688
PANACAM_2017-21_19,2/13/2019,5/1/2019,14.8109,-87.8773,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.060621314,-0.315226523,-0.144521778,-0.502083145,0.99926398,1.718808927,-0.906078311,-0.6190476
PANACAM_2017-21_20,2/13/2019,5/1/2019,14.8109,-87.8829,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.094804771,-0.221947524,-0.144521778,-0.502083145,0.900574628,1.567351914,-1.153473307,-0.6190476
PANACAM_2017-21_21,2/13/2019,5/1/2019,14.8127,-87.8884,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.129613284,-0.221947524,-0.144521778,-0.502083145,0.900574628,1.567351914,-0.180206822,-0.616960095
PANACAM_2017-21_22,11/7/2018,5/1/2019,14.8408,-87.8737,1227,140,3_Large,1,2.759181338,-0.439809396,-0.194890231,-0.363661862,-0.105570144,-0.300921084,-0.144521778,-0.502083145,1.167199773,1.101764241,0.575678338,-0.788135459
PANACAM_2017-21_25,11/7/2018,4/20/2019,14.8498,-87.8793,1227,140,3_Large,2,2.759181338,-0.430852558,-0.194890231,-0.363661862,-0.148375752,-0.231575768,-0.144521778,-0.502083145,0.992187499,0.879897983,-0.371771641,-0.74638537
PANACAM_2017-21_26,11/13/2018,3/26/2019,14.8435,-87.8783,1227,140,3_Large,2,2.147650851,-0.514778269,-0.194890231,-0.363661862,-0.115984495,-0.300921084,-0.144521778,-0.502083145,0.561417656,1.101764241,0.575678338,-0.729685335
PANACAM_2017-21_29,3/4/2021,5/19/2021,14.8597,-87.8942,1227,140,3_Large,3,0.097225102,-0.368354689,-0.194890231,-0.363661862,-0.204201513,-0.197183109,-0.144521778,-0.502083145,1.277387666,0.65324536,-0.381828992,-0.706722786
PANACAM_2017-21_31,3/4/2021,5/18/2021,14.8579,-87.883,1227,140,3_Large,1,0.06125272,-0.469484575,-0.194890231,-0.363661862,-0.154862891,-0.131989416,-0.144521778,-0.502083145,0.854199701,0.726427659,-0.097134686,-0.72759783
PANACAM_2017-21_32,3/3/2021,4/16/2021,14.8444,-87.883,1227,140,3_Large,2,-1.053891108,-0.042229441,-0.194890231,-0.363661862,-0.148375752,-0.217772451,-0.144521778,-0.502083145,0.992187499,1.030768628,-0.492222277,-0.729685335
PANACAM_2017-21_33,3/13/2021,5/19/2021,14.8543,-87.8858,1227,140,3_Large,3,-0.226526332,-0.457083008,-0.194890231,-0.363661862,-0.154862891,-0.131989416,-0.144521778,-0.502083145,0.854199701,0.726427659,-0.480660283,-0.74638537
PANACAM_2017-21_34,3/3/2021,4/29/2021,14.8579,-87.89,1227,140,3_Large,1,-0.586250148,-0.436685693,-0.194890231,-0.363661862,-0.204201513,-0.197183109,-0.144521778,-0.502083145,1.277387666,0.726427659,-0.097134686,-0.706722786
PANACAM_2017-21_36,3/2/2021,5/18/2021,14.8624,-87.8826,1227,140,3_Large,1,0.133197483,-0.269851552,-0.194890231,-0.363661862,-0.150465608,-0.131989416,-0.144521778,-0.502083145,0.889075775,0.65324536,-0.097134686,-0.72759783
PANACAM_2017-21_37,5/20/2021,7/20/2021,14.8472,-87.8616,1227,140,3_Large,1,-0.442360622,-0.445647136,-0.194890231,-0.363661862,-0.077170773,-0.419244708,-0.144521778,-0.502083145,0.898426539,0.848478351,0.711492172,-0.775610432
PANACAM_2017-21_38,3/3/2021,5/19/2021,14.8534,-87.8821,1227,140,3_Large,1,0.133197483,-0.371016935,-0.194890231,-0.363661862,-0.154862891,-0.111319167,-0.144521778,-0.502083145,0.854199701,0.726427659,-0.480660283,-0.74638537
PANACAM_2017-21_39,5/18/2021,6/28/2021,14.8417,-87.87,1227,140,3_Large,1,-1.161808253,-0.383354177,-0.194890231,-0.363661862,-0.105570144,-0.362351201,-0.144521778,-0.502083145,1.167199773,0.848478351,0.728439204,-0.788135459
PANACAM_2017-21_40,6/5/2021,8/6/2021,14.8462,-87.8663,1227,140,3_Large,1,-0.40638824,-0.322065944,-0.194890231,-0.363661862,-0.077170773,-0.419244708,-0.144521778,-0.502083145,0.898426539,0.848478351,0.728439204,-0.775610432
PANACAM_2017-21_7,9/1/2019,5/29/2020,14.8064,-87.8717,1227,140,3_Large,1,2.759181338,-0.544603294,-0.194890231,-0.363661862,-0.045268672,-0.379613115,-0.144521778,-0.502083145,0.99926398,1.718808927,-0.906078311,-0.702547777
PANACAM_2017-21_9,3/24/2019,4/27/2019,14.8073,-87.8889,1227,140,3_Large,1,-1.413614924,-0.573347702,-0.194890231,-0.363661862,-0.129613284,-0.349935077,-0.144521778,-0.502083145,1.243269997,1.567351914,-1.153473307,-0.654535175
PANACAM_2022_10,3/9/2022,5/24/2022,14.8417,-87.8251,1227,140,3_Large,3,0.097225102,-0.470851195,-0.194890231,-0.363661862,0.081840497,-0.402275599,-0.144521778,-0.474962786,-1.073712965,0.622066879,0.727726479,-0.282959386
PANACAM_2022_11,3/9/2022,5/24/2022,14.8343,-87.8217,1227,140,3_Large,1,0.097225102,-0.368354689,0.565970731,-0.363661862,0.148753774,-0.389281722,-0.144521778,-0.502083145,-1.333261628,0.315264759,-1.408391519,-0.443697227
PANACAM_2022_13,3/9/2022,4/12/2022,14.8204,-87.8367,1227,140,3_Large,3,-1.413614924,-0.344237864,-0.194890231,-0.363661862,0.085709374,-0.268124876,-0.144521778,-0.502083145,0.677165842,0.49502899,0.483024002,-0.788135459
PANACAM_2022_14,3/9/2022,4/2/2022,14.8156,-87.8304,1227,140,3_Large,2,-1.77333874,-0.248775431,-0.194890231,-0.363661862,0.157748696,-0.488965776,-0.144521778,-0.502083145,-0.778656638,0.701573848,0.200943023,-0.625310113
PANACAM_2022_16,3/10/2022,6/1/2022,14.8165,-87.9007,1227,140,3_Large,1,0.349031773,-0.19793881,-0.194890231,-0.363661862,-0.190470673,-0.20260857,-0.144521778,-0.502083145,0.90550302,1.103948048,0.009061437,-0.742210361
PANACAM_2022_17,3/10/2022,4/25/2022,14.8157,-87.8962,1227,140,3_Large,1,-0.981946345,-0.573347702,-0.194890231,-0.363661862,-0.129613284,-0.286499651,-0.144521778,-0.502083145,1.343475225,1.663004923,-0.079712503,-0.742210361
PANACAM_2022_18,3/10/2022,5/25/2022,14.8736,-87.8925,1227,140,3_Large,1,0.097225102,-0.163361676,-0.194890231,-0.363661862,-0.186845222,0.062656993,-0.144521778,-0.502083145,0.874417728,0.512742133,-0.111230816,-0.475009794
PANACAM_2022_19,3/10/2022,5/25/2022,14.8765,-87.9009,1227,140,3_Large,1,0.097225102,-0.368354689,-0.194890231,-0.363661862,-0.23035561,0.025583691,-0.144521778,-0.502083145,0.751087977,0.02826407,0.783556655,0.320329396
PANACAM_2022_2,3/8/2022,6/1/2022,14.7909,-87.9136,1227,140,3_Large,3,0.420976536,-0.481703766,-0.194890231,-0.363661862,-0.109183641,-0.229699768,-0.144521778,-0.502083145,0.822735518,0.963358038,0.239746976,-0.706722786
PANACAM_2022_2_24,8/16/2022,10/28/2022,14.8404,-87.9038,1227,140,3_Large,1,-0.010692043,-0.46663901,-0.194890231,-0.363661862,-0.238800378,-0.209713968,-0.144521778,-0.502083145,1.151909825,0.662700011,-0.05223297,-0.70881029
PANACAM_2022_2_26,8/12/2022,11/23/2022,14.7953,-87.9187,1227,140,3_Large,1,1.068479404,-0.422090721,-0.194890231,-0.363661862,-0.129551995,-0.051388638,-0.144521778,-0.502083145,1.282947647,0.918496108,-0.131741477,-0.750560379
PANACAM_2022_2_28,8/19/2022,12/5/2022,14.8798,-87.8737,1227,140,3_Large,1,1.248341312,-0.284839017,-0.194890231,-0.363661862,-0.044733352,-0.110110163,-0.144521778,-0.502083145,0.509356555,0.159510789,0.717114785,-0.222421757
PANACAM_2022_21,3/10/2022,5/3/2022,14.8767,-87.8593,1227,140,3_Large,3,-0.694167293,-0.429093359,-0.194890231,-0.363661862,-0.011804399,-0.371258109,-0.144521778,-0.502083145,0.833728975,-0.103867961,0.962213221,0.274404298
PANACAM_2022_22,3/11/2022,5/26/2022,14.8642,-87.9002,1227,140,3_Large,1,0.097225102,-0.163361676,-0.194890231,-0.363661862,-0.249184913,0.00088579,-0.144521778,-0.502083145,0.696751969,0.43809833,0.451584881,-0.523022396
PANACAM_2022_3,3/8/2022,5/17/2022,14.7907,-87.886,1227,140,3_Large,1,-0.118609188,-0.350783859,-0.194890231,-0.363661862,-0.046009318,-0.354672729,-0.144521778,-0.502083145,0.98422673,1.340481179,0.951918295,-0.754735388
PANACAM_2022_5,3/8/2022,5/17/2022,14.7906,-87.8675,1227,140,3_Large,2,-0.118609188,-0.350783859,-0.194890231,-0.363661862,0.034724174,-0.28911414,-0.144521778,-0.502083145,0.540188836,1.376093705,0.868133434,-0.733860343
PANACAM_2022_6,3/8/2022,3/29/2022,14.796,-87.8718,1227,140,3_Large,2,-1.881255885,-0.202407964,-0.194890231,-0.363661862,-0.020159358,-0.229107801,-0.144521778,-0.502083145,0.422166368,1.538089977,-0.304062703,-0.698372768
PANACAM_2022_8,3/9/2022,5/23/2022,14.8303,-87.8187,1227,140,3_Large,1,0.06125272,-0.261758322,3.197535177,-0.363661862,0.148753774,-0.389281722,-0.144521778,-0.502083145,-1.464678653,0.407293866,-1.204156021,-0.211984235
PANACAM_2022_9,3/9/2022,5/23/2022,14.8272,-87.8308,1227,140,3_Large,1,0.06125272,-0.261758322,-0.194890231,-0.363661862,0.105002769,-0.390989009,-0.144521778,-0.502083145,-0.490929023,0.657230318,0.40375307,-0.788135459
PicoBonito_2016_1,11/1/2015,1/9/2016,15.6669,-86.9797,345,1248,4_VeryLarge,1,-0.154581569,-0.347558296,-0.194890231,-0.363661862,-0.540387538,0.169645326,0.837379615,-0.502083145,0.562681459,-0.868927965,0.223116711,-1.099173619
PicoBonito_2016_4,11/14/2015,12/22/2015,15.6813,-86.9343,345,1248,4_VeryLarge,2,-1.269725398,1.886568455,-0.194890231,-0.363661862,-0.216897292,0.195090052,0.837379615,-0.502083145,0.836256267,-0.7576981,-0.99611932,0.493592264
PicoBonito_2016_5,11/25/2015,1/9/2016,15.6781,-86.8998,345,1248,4_VeryLarge,1,-1.017918727,2.542546096,-0.194890231,-0.363661862,-0.368924707,-0.245041118,0.837379615,-0.502083145,0.730743444,-0.824416963,0.053488003,-0.72759783
PicoBonito_2016_6,11/1/2015,12/29/2015,15.6709,-86.9801,345,1248,4_VeryLarge,2,-0.550277766,-0.036124633,-0.194890231,-0.363661862,-0.308330476,0.597384303,0.837379615,-0.502083145,0.562681459,-0.868927965,0.223116711,-1.099173619
PicoBonito_2016_7,11/25/2015,1/26/2016,15.6938,-86.8638,345,1248,4_VeryLarge,1,-0.40638824,-0.322065944,-0.194890231,-0.363661862,-0.448206362,0.5941445,0.837379615,-0.502083145,0.492676611,-1.159789233,0.85839285,0.593792477
PicoBonito_2017_VHS_1,1/19/2017,6/17/2017,15.6817,-86.9001,345,1248,4_VeryLarge,1,2.723208957,1.936096968,-0.194890231,-0.363661862,-0.368924707,-0.079630302,0.837379615,-0.502083145,0.730743444,-0.824416963,0.053488003,-0.019933827
PicoBonito_2022_11,3/19/2022,6/10/2022,15.7473,-86.7591,345,1248,4_VeryLarge,3,0.349031773,0.083617858,-0.194890231,-0.363661862,1.781959228,2.571643828,0.837379615,-0.502083145,-0.370505767,-1.108858222,0.876369375,0.393392051
PicoBonito_2022_12,3/19/2022,6/10/2022,15.7401,-86.7617,345,1248,4_VeryLarge,2,0.349031773,-0.19793881,-0.194890231,-0.363661862,1.276941165,1.422146929,0.837379615,-0.502083145,-0.370505767,-1.012867342,1.090583032,0.268141785
PicoBonito_2022_14,3/20/2022,6/11/2022,15.72,-86.7396,345,1248,4_VeryLarge,1,0.349031773,-0.385643256,-0.194890231,-0.363661862,0.915688606,0.378588297,0.837379615,-0.502083145,0.155288838,-1.036665394,0.94304882,-0.50632236
PicoBonito_2022_15,3/20/2022,6/11/2022,15.7221,-86.7479,345,1248,4_VeryLarge,1,0.349031773,-0.385643256,-0.194890231,-0.363661862,1.370542922,0.456834163,0.837379615,-0.502083145,-0.341315866,-0.893092881,0.964351398,-0.710897795
PicoBonito_2022_2,3/16/2022,6/10/2022,15.6321,-87.0295,345,1248,4_VeryLarge,1,0.456948918,-0.392191085,-0.194890231,-0.363661862,-0.23971099,0.645633837,0.837379615,-0.502083145,0.497983894,-0.908899489,0.863223546,-0.813185512
PicoBonito_2022_3,5/5/2022,6/10/2022,15.6243,-87.0248,345,1248,4_VeryLarge,1,-1.341670161,-0.573347702,-0.194890231,-0.363661862,-0.451841752,0.228179605,0.837379615,-0.502083145,0.588332962,-0.627952053,-0.213625736,-1.149273726
PicoBonito_2022_5,3/17/2022,6/10/2022,15.6743,-86.899,345,1248,4_VeryLarge,1,0.420976536,-0.298415896,-0.194890231,-0.363661862,-0.554966837,-0.245041118,0.837379615,-0.502083145,0.668320474,-0.824416963,0.053488003,-0.72759783
PicoBonito_2022_7,3/17/2022,6/10/2022,15.6895,-86.9014,345,1248,4_VeryLarge,1,0.420976536,-0.390059831,-0.194890231,-0.363661862,0.333175182,1.332382004,0.837379615,-0.502083145,-0.098320954,-1.043124391,0.482707235,0.113666457
PicoBonito_2022_8,4/18/2022,8/27/2022,15.5911,-87.0615,345,1248,4_VeryLarge,1,2.075706088,-0.454420457,-0.194890231,-0.363661862,-0.462462655,-0.00499789,0.837379615,-0.502083145,0.232369854,-0.506177169,0.92483472,0.13871651
PicoBonito_2022_9,3/18/2022,6/2/2022,15.5939,-87.0527,345,1248,4_VeryLarge,3,0.097225102,-0.265858182,-0.194890231,-0.363661862,-0.533356294,-0.139578104,0.837379615,-0.502083145,0.232369854,-0.715199018,-0.323068721,-0.827798043
PicoBonitoS_2022_1,11/20/2021,2/6/2022,15.5375,-86.9282,345,1248,4_VeryLarge,1,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.774330606,-0.457598264,0.837379615,-0.502083145,0.102469017,1.094868949,-2.5657788,-0.790222963
PicoBonitoS_2022_2,11/20/2021,2/6/2022,15.5338,-86.9342,345,1248,4_VeryLarge,2,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.764478942,-0.431021184,0.837379615,-0.502083145,0.957185231,1.049251691,0.184154375,-0.946785796
PicoBonitoS_2022_3,11/19/2021,2/5/2022,15.526,-86.9416,345,1248,4_VeryLarge,1,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.698348299,-0.48345143,0.837379615,-0.502083145,0.601727519,0.668825384,0.865282531,-0.998973407
PicoBonitoS_2022_4,11/19/2021,2/5/2022,15.5227,-86.9492,345,1248,4_VeryLarge,1,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.609585771,-0.539021558,0.837379615,-0.502083145,0.601727519,0.668825384,0.945186997,-1.06159854
PicoBonitoS_2022_6,11/20/2021,2/6/2022,15.5307,-86.9272,345,1248,4_VeryLarge,2,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.717738956,-0.464874115,0.837379615,-0.502083145,0.348623436,1.094868949,0.212821784,-0.938435778
PicoPijol_2017_1,1/19/2017,3/3/2017,15.2196,-87.5717,732,102,3_Large,1,-1.08986349,-0.392191085,-0.194890231,-0.363661862,-0.033399963,-0.056003698,-0.286654935,-0.502083145,0.380340317,1.18004913,0.664373086,-0.9488733
PicoPijol_2017_12,1/14/2017,3/4/2017,15.1839,-87.6077,732,102,3_Large,2,-0.874029201,-0.414373528,-0.194890231,-0.363661862,0.009699412,-0.225774135,-0.286654935,-0.502083145,1.050566988,1.688125806,0.439310161,-0.786047954
PicoPijol_2017_2,1/18/2017,2/22/2017,15.154,-87.6173,732,102,3_Large,1,-1.377642543,-0.350783859,-0.194890231,-0.305878695,0.017943893,-0.302056556,-0.286654935,-0.471158552,-1.107704596,1.225789268,0.867103941,-0.819448025
PicoPijol_2017_3,1/12/2017,3/3/2017,15.1667,-87.5595,732,102,3_Large,1,-0.838056819,-0.261758322,-0.194890231,-0.363661862,-0.105944429,-0.457980494,-0.286654935,-0.502083145,-0.788765652,1.095325524,0.483499152,-0.813185512
PicoPijol_2017_5,1/10/2017,3/1/2017,15.2076,-87.6236,732,102,3_Large,1,-0.838056819,-0.105963632,-0.194890231,-0.363661862,0.484804907,0.003736706,-0.286654935,-0.502083145,0.973738669,0.188691798,-0.875035149,-0.927998256
PicoPijol_2017_6,1/19/2017,3/3/2017,15.1991,-87.5709,732,102,3_Large,1,-1.08986349,0.151278763,-0.194890231,-0.363661862,-0.135259957,-0.39636253,-0.286654935,-0.502083145,0.596293731,1.245166282,0.488804999,-0.852848096
PuntoIzopo_2019_1,5/8/2019,7/15/2019,15.8375,-87.3678,61,12,1_Small,1,-0.190553951,-0.344237864,-0.194890231,-0.363661862,-0.719741272,-0.270434325,-1.247196622,0.729385315,-0.977677567,-1.233904454,-0.463475676,1.528994463
PuntoIzopo_2019_2,5/9/2019,7/16/2019,15.7813,-87.3627,79,2,1_Small,1,-0.190553951,0.915866246,-0.194890231,-0.363661862,0.118320002,0.20148713,-2.051405246,0.40695613,-2.667776058,-1.248042892,0.854354071,1.506031914
PuntoIzopo_2019_3,5/7/2019,7/15/2019,15.8167,-87.3551,61,12,1_Small,1,-0.154581569,-0.347558296,-0.194890231,-0.363661862,-0.477359055,-0.352193067,-1.247196622,0.672098979,-0.462876732,-1.229375072,0.924597144,1.445494286
PuntoIzopo_2019_4,5/7/2019,7/15/2019,15.834,-87.363,61,12,1_Small,1,-0.154581569,-0.347558296,-0.194890231,-0.363661862,-0.719741272,-0.270434325,-1.247196622,0.736315248,-0.977677567,-1.234148546,0.195162026,1.524819454
PuntoIzopo_2019_5,5/8/2019,7/15/2019,15.8242,-87.3781,61,12,1_Small,1,-0.190553951,-0.344237864,-0.194890231,-0.363661862,-0.469680141,-0.344107355,-1.247196622,0.534474763,-0.896805455,-1.232993091,0.7505337,1.570744552
PuntoIzopo_2019_6,5/9/2019,7/16/2019,15.787,-87.3654,79,2,1_Small,2,-0.190553951,-0.344237864,-0.194890231,-0.363661862,-0.088512013,0.050276794,-2.051405246,0.400057171,-2.053780592,-1.242540038,0.854354071,1.506031914
PuntoIzopo_2019_7,5/7/2019,7/15/2019,15.8274,-87.3559,61,12,1_Small,1,-0.154581569,3.4908616,5.336238152,-0.363661862,-0.630334136,-0.341936391,-1.247196622,0.742433333,-0.524036211,-1.227794987,0.946216489,1.491419383
PuntoIzopo_2019_8,5/8/2019,7/15/2019,15.8209,-87.3739,61,12,1_Small,1,-0.190553951,-0.229682944,-0.194890231,-0.363661862,-0.268836315,-0.169774397,-1.247196622,0.539489305,-0.896805455,-1.232993091,0.7505337,1.537344481
RioTintoC_2021_1,2/5/2021,5/26/2021,15.7412,-85.2243,162,131,3_Large,1,1.320286075,-0.360900397,-0.194890231,-0.363661862,0.260096909,-0.418113434,-0.174344822,-0.472238689,-0.229990677,-0.643406269,0.557305854,1.796195031
RioTintoC_2021_10,2/7/2021,6/1/2021,15.7595,-85.2432,162,131,3_Large,2,1.464175602,-0.436685693,-0.194890231,-0.363661862,-0.006692901,-0.55212891,-0.174344822,-0.502083145,-0.677313957,-0.175701173,0.413097695,0.702342707
RioTintoC_2021_11,2/8/2021,5/31/2021,15.7557,-85.2021,162,131,3_Large,1,1.392230838,-0.4342453,-0.194890231,-0.363661862,0.210012815,-0.438248934,-0.174344822,-0.502083145,-0.009108871,-1.087460637,0.37872848,1.973632908
RioTintoC_2021_12,2/5/2021,6/1/2021,15.7634,-85.1989,162,131,3_Large,1,1.536120365,-0.304736167,-0.095191209,-0.363661862,0.154780925,-0.412988934,-0.174344822,-0.502083145,-0.383268423,-0.987321683,0.37872848,2.272146042
RioTintoC_2021_3,2/6/2021,5/31/2021,15.7306,-85.2303,162,131,3_Large,1,1.464175602,-0.300023684,-0.194890231,-0.363661862,0.346080609,-0.478586808,-0.174344822,-0.502083145,-0.631823316,-0.935538516,0.601574037,1.969457899
RioTintoC_2021_4,2/6/2021,5/31/2021,15.7382,-85.2362,162,131,3_Large,1,1.464175602,-0.368354689,-0.194890231,-0.363661862,0.149325463,-0.446357317,-0.174344822,-0.502083145,0.364292275,-0.73117173,0.514304739,1.518556941
RioTintoC_2021_6,2/6/2021,5/31/2021,15.7224,-85.2444,162,131,3_Large,1,1.464175602,-0.436685693,-0.194890231,-0.363661862,0.137896288,-0.39595787,-0.174344822,-0.471318565,-0.272322124,-0.63732424,0.296844221,1.846295137
RioTintoC_2021_7,2/6/2021,5/31/2021,15.7468,-85.2375,162,131,3_Large,1,1.464175602,-0.436685693,-0.194890231,-0.363661862,0.04502027,-0.493330015,-0.174344822,-0.502083145,0.261938646,-0.558509191,0.514304739,1.013380868
RioTintoC_2021_8,2/6/2021,6/2/2021,15.7446,-85.2307,162,131,3_Large,1,1.536120365,-0.439041934,-0.194890231,-0.363661862,0.105777696,-0.462785499,-0.174344822,-0.502083145,-0.229990677,-0.643406269,0.612819264,1.518556941
RioTintoC_2021_9,2/7/2021,6/1/2021,15.7565,-85.2329,162,131,3_Large,1,1.464175602,-0.436685693,-0.194890231,-0.363661862,0.046539157,-0.489167656,-0.174344822,-0.502083145,0.356963095,-0.377146033,0.309277324,1.06139347
RioTintoN_2021_2,11/21/2021,2/18/2022,15.8126,-85.1582,162,131,3_Large,1,0.564866062,-0.398297488,-0.194890231,0.04211844,0.247733212,-0.433503245,-0.174344822,-0.502083145,0.000621096,-0.918187917,0.212346634,2.447496414
RioTintoN_2021_3,11/21/2021,2/5/2022,15.8177,-85.1631,162,131,3_Large,1,0.097225102,-0.470851195,-0.194890231,-0.143945537,0.225263478,-0.439371211,-0.174344822,-0.502083145,0.289485541,-0.918187917,0.35370389,2.065483103
RioTintoN_2021_4,11/21/2021,1/20/2022,15.8172,-85.1607,162,131,3_Large,1,-0.478333003,-0.443518793,-0.194890231,-0.062123825,0.225263478,-0.439371211,-0.174344822,-0.502083145,0.289485541,-0.918187917,0.35370389,2.447496414
RioTintoN_2021_5,11/22/2021,2/19/2022,15.8165,-85.155,162,131,3_Large,1,0.564866062,-0.398297488,-0.194890231,0.135377479,0.290671839,-0.476651072,-0.174344822,-0.502083145,0.212278331,-1.082704487,0.212346634,2.447496414
RioTintoN_2021_8,11/21/2021,12/22/2021,15.8116,-85.1769,162,131,3_Large,1,-1.521532069,-0.322065944,-0.194890231,-0.363661862,0.150649322,-0.433727197,-0.174344822,-0.502083145,-0.489918231,-0.421787067,0.661126225,1.199168763
RioTintoSur_2020_1,12/16/2020,2/9/2021,15.4545,-85.506,543,338,3_Large,1,-0.658194911,0.13480998,-0.194890231,-0.363661862,-0.412176762,-0.435633065,0.251085047,-0.502083145,1.448356147,0.2905033,-0.569909375,-0.166059137
RioTintoSur_2020_10,12/18/2020,2/9/2021,15.4432,-85.4867,543,338,3_Large,1,-0.730139674,-0.132419334,-0.194890231,-0.363661862,-0.476717291,-0.426116678,0.251085047,-0.502083145,0.436192514,1.047332076,0.687259499,-0.067946429
RioTintoSur_2020_12,12/19/2020,2/9/2021,15.4621,-85.5143,543,338,3_Large,1,-0.766112056,6.617176447,-0.194890231,-0.363661862,-0.339375547,-0.35786539,0.251085047,-0.502083145,0.048386019,0.413494311,-0.103628409,-0.364372059
RioTintoSur_2020_2,12/16/2020,2/9/2021,15.4491,-85.4997,543,338,3_Large,2,-0.658194911,-0.006821557,-0.194890231,-0.363661862,-0.439472293,-0.457362917,0.251085047,-0.502083145,1.61780844,1.002172738,-0.238175175,0.013466244
RioTintoSur_2020_3,12/16/2020,2/9/2021,15.4606,-85.4955,543,338,3_Large,1,-0.658194911,-0.148453093,-0.194890231,-0.363661862,-0.40605116,-0.31079691,0.251085047,-0.502083145,0.988649414,1.421605746,-1.154740375,0.065653855
RioTintoSur_2020_4,12/17/2020,2/9/2021,15.4498,-85.4919,543,338,3_Large,1,-0.694167293,-0.140584674,-0.194890231,-0.363661862,-0.465187433,-0.322067066,0.251085047,-0.502083145,0.576454906,1.047332076,-0.199133647,0.067741359
RioTintoSur_2020_5,12/17/2020,2/9/2021,15.4539,-85.4817,543,338,3_Large,1,-0.694167293,-0.284839017,-0.194890231,-0.363661862,-0.468778171,-0.387278632,0.251085047,-0.502083145,0.606150203,1.11654689,0.127690664,-0.032458854
RioTintoSur_2020_6,12/17/2020,2/9/2021,15.4623,-85.4859,543,338,3_Large,3,-0.694167293,-0.284839017,-0.194890231,-0.363661862,-0.441360063,-0.280511912,0.251085047,-0.502083145,0.606150203,1.272310844,-0.168328061,0.06356635
RioTintoSur_2020_7,12/17/2020,2/10/2021,15.4403,-85.4981,543,338,3_Large,1,-0.658194911,-0.290084629,-0.194890231,-0.363661862,-0.459947741,-0.294857835,0.251085047,-0.502083145,1.313653735,0.875124674,0.352357631,-0.099258995
